url,family,city,month,gsc_reported,impressions,clicks,avg_position,action,rationale
https://www.gotript.com/hoi-an-weather-in-june,weather-month,hoi-an,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hoi-an-weather-in-march,weather-month,hoi-an,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hoi-an-weather-in-may,weather-month,hoi-an,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hoi-an-weather-in-november,weather-month,hoi-an,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hoi-an-weather-in-october,weather-month,hoi-an,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hoi-an-weather-in-september,weather-month,hoi-an,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-april,weather-month,hong-kong,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-december,weather-month,hong-kong,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-february,weather-month,hong-kong,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-january,weather-month,hong-kong,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-july,weather-month,hong-kong,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-june,weather-month,hong-kong,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-march,weather-month,hong-kong,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-may,weather-month,hong-kong,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-november,weather-month,hong-kong,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-october,weather-month,hong-kong,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hong-kong-weather-in-september,weather-month,hong-kong,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-april,weather-month,honolulu,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-august,weather-month,honolulu,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-december,weather-month,honolulu,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-february,weather-month,honolulu,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-january,weather-month,honolulu,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-june,weather-month,honolulu,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-march,weather-month,honolulu,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-november,weather-month,honolulu,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/honolulu-weather-in-september,weather-month,honolulu,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-april,weather-month,hue,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-august,weather-month,hue,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-december,weather-month,hue,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-february,weather-month,hue,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-january,weather-month,hue,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-july,weather-month,hue,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-june,weather-month,hue,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-march,weather-month,hue,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-may,weather-month,hue,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-november,weather-month,hue,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-october,weather-month,hue,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/hue-weather-in-september,weather-month,hue,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/ibiza-weather-in-july,weather-month,ibiza,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/ibiza-weather-in-june,weather-month,ibiza,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/ibiza-weather-in-may,weather-month,ibiza,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/ibiza-weather-in-november,weather-month,ibiza,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/ibiza-weather-in-october,weather-month,ibiza,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/ibiza-weather-in-september,weather-month,ibiza,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-april,weather-month,innsbruck,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-august,weather-month,innsbruck,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-december,weather-month,innsbruck,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-february,weather-month,innsbruck,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-january,weather-month,innsbruck,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-july,weather-month,innsbruck,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-june,weather-month,innsbruck,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-march,weather-month,innsbruck,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-may,weather-month,innsbruck,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-november,weather-month,innsbruck,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-october,weather-month,innsbruck,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/innsbruck-weather-in-september,weather-month,innsbruck,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-august,weather-month,interlaken,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-december,weather-month,interlaken,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-february,weather-month,interlaken,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-january,weather-month,interlaken,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-july,weather-month,interlaken,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-june,weather-month,interlaken,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-march,weather-month,interlaken,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-may,weather-month,interlaken,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-november,weather-month,interlaken,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-october,weather-month,interlaken,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/interlaken-weather-in-september,weather-month,interlaken,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/istanbul-weather-in-april,weather-month,istanbul,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/istanbul-weather-in-august,weather-month,istanbul,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/istanbul-weather-in-december,weather-month,istanbul,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/istanbul-weather-in-february,weather-month,istanbul,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/istanbul-weather-in-january,weather-month,istanbul,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/istanbul-weather-in-june,weather-month,istanbul,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/istanbul-weather-in-may,weather-month,istanbul,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/istanbul-weather-in-october,weather-month,istanbul,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jaipur-weather-in-april,weather-month,jaipur,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jaipur-weather-in-august,weather-month,jaipur,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jaipur-weather-in-february,weather-month,jaipur,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jaipur-weather-in-may,weather-month,jaipur,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jaipur-weather-in-september,weather-month,jaipur,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-april,weather-month,jeju,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-august,weather-month,jeju,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-december,weather-month,jeju,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-february,weather-month,jeju,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-january,weather-month,jeju,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-july,weather-month,jeju,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-june,weather-month,jeju,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-march,weather-month,jeju,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-may,weather-month,jeju,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-november,weather-month,jeju,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-october,weather-month,jeju,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jeju-weather-in-september,weather-month,jeju,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-april,weather-month,jodhpur,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-august,weather-month,jodhpur,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-december,weather-month,jodhpur,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-february,weather-month,jodhpur,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-july,weather-month,jodhpur,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-june,weather-month,jodhpur,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-may,weather-month,jodhpur,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-november,weather-month,jodhpur,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-october,weather-month,jodhpur,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/jodhpur-weather-in-september,weather-month,jodhpur,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/johannesburg-weather-in-august,weather-month,johannesburg,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/johannesburg-weather-in-december,weather-month,johannesburg,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/johannesburg-weather-in-february,weather-month,johannesburg,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/johannesburg-weather-in-june,weather-month,johannesburg,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/johannesburg-weather-in-may,weather-month,johannesburg,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/johannesburg-weather-in-november,weather-month,johannesburg,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/johannesburg-weather-in-september,weather-month,johannesburg,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-april,weather-month,kanazawa,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-august,weather-month,kanazawa,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-december,weather-month,kanazawa,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-february,weather-month,kanazawa,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-january,weather-month,kanazawa,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-july,weather-month,kanazawa,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-june,weather-month,kanazawa,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-march,weather-month,kanazawa,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-may,weather-month,kanazawa,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-november,weather-month,kanazawa,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-october,weather-month,kanazawa,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kanazawa-weather-in-september,weather-month,kanazawa,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-april,weather-month,kandy,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-august,weather-month,kandy,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-december,weather-month,kandy,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-february,weather-month,kandy,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-january,weather-month,kandy,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-july,weather-month,kandy,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-june,weather-month,kandy,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-march,weather-month,kandy,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-may,weather-month,kandy,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-november,weather-month,kandy,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-october,weather-month,kandy,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kandy-weather-in-september,weather-month,kandy,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-april,weather-month,kathmandu,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-august,weather-month,kathmandu,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-december,weather-month,kathmandu,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-july,weather-month,kathmandu,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-june,weather-month,kathmandu,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-march,weather-month,kathmandu,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-may,weather-month,kathmandu,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-october,weather-month,kathmandu,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kathmandu-weather-in-september,weather-month,kathmandu,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/koh-samui-weather-in-april,weather-month,koh-samui,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/koh-samui-weather-in-february,weather-month,koh-samui,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/koh-samui-weather-in-january,weather-month,koh-samui,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/koh-samui-weather-in-july,weather-month,koh-samui,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/koh-samui-weather-in-march,weather-month,koh-samui,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/koh-samui-weather-in-november,weather-month,koh-samui,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-april,weather-month,krabi,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-august,weather-month,krabi,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-december,weather-month,krabi,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-february,weather-month,krabi,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-january,weather-month,krabi,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-july,weather-month,krabi,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-june,weather-month,krabi,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-march,weather-month,krabi,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-may,weather-month,krabi,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-november,weather-month,krabi,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-october,weather-month,krabi,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krabi-weather-in-september,weather-month,krabi,september,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-april,weather-month,krakow,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-august,weather-month,krakow,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-december,weather-month,krakow,december,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-january,weather-month,krakow,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-july,weather-month,krakow,july,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-june,weather-month,krakow,june,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-march,weather-month,krakow,march,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-may,weather-month,krakow,may,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-november,weather-month,krakow,november,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/krakow-weather-in-october,weather-month,krakow,october,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kuala-lumpur-weather-in-april,weather-month,kuala-lumpur,april,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kuala-lumpur-weather-in-august,weather-month,kuala-lumpur,august,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kuala-lumpur-weather-in-february,weather-month,kuala-lumpur,february,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
https://www.gotript.com/kuala-lumpur-weather-in-january,weather-month,kuala-lumpur,january,no,0,0,,REVIEW*,"NOT reported in capped export — status unknown, may be missing due to 1,000-row cap"
